,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Spink5,0.9744,0.025599999999999956,3.6392291651079196,0.021105535,0.0021852683,0.0,0.25,3.843116,3.8702168,2.3874483,-5.482948,11.641117,67.58371,2.9833996,0.8612099644128258,0.2929246721561427,307.48367,24.132788,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Gsta4,0.9742,0.025800000000000045,3.631241752112877,0.0054270034,0.00076203444,0.0,0.25,3.2924957,3.2999842,2.0802753,-5.2721276,9.796791,12.636306,0.6877106,0.8049822064057051,0.17917047880451087,53.663498,6.819902,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Aqp5,0.9728,0.027200000000000002,3.5769611805425647,0.00083738804,8.941282e-05,0.0,0.25,3.897576,3.9002311,3.2877715,-8.349623,15.133694,0.8683266,0.030802064,0.1779359430604973,0.014486123818237282,4.1700654,0.2680785,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Krt6a,0.9714,0.02859999999999996,3.525331272729971,0.0017581335,0.00014805696,0.0,0.25,4.515643,4.374898,3.4693773,-8.27561,19.111637,2.668329,0.012198838,0.20711743772241845,0.008539188777066184,12.350768,0.3022093,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Ugt2b34,0.9698,0.030200000000000005,3.469247619476059,0.0012358341,0.00018336743,0.0,0.25,3.6132004,3.5091567,2.784431,-5.3043976,14.994122,2.1451964,0.11039956,0.20640569395017647,0.03659652333028355,9.384323,0.9524692,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Krt6b,0.9676,0.032399999999999984,3.3966600576305104,0.0009481146,9.741218e-05,0.0,0.25,3.789741,3.8345575,3.4319112,-9.343777,16.8965,2.2633462,0.026989931,0.11316725978647693,0.009454101860323276,7.1212444,0.25366235,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
F3,0.9672,0.03280000000000005,3.3839764893716042,0.0008413287,0.00012475713,0.0,0.25,3.4787776,3.284536,2.488206,-4.6171446,12.8393545,1.2476878,0.03720649,0.2903914590747301,0.020890515401036924,5.931534,0.5088883,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Serpinb11,0.9672,0.03280000000000005,3.3839764893716042,0.0031980707,0.0004439033,0.0,0.25,3.3301284,3.3114798,3.1115515,-9.580341,14.59981,6.7829275,0.21454681,0.48256227758006454,0.059011893870081794,31.738155,2.0223522,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Ivl,0.9658,0.03420000000000001,3.3407308473273742,0.00068465574,0.00010850594,0.0,0.25,2.7068233,2.897602,3.7807772,-11.988252,15.036155,1.3181496,0.049557824,0.18220640569394916,0.011741384568466006,5.789209,0.32070374,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Endou,0.9642,0.035800000000000054,3.293350579606588,0.00044553002,9.283239e-05,0.0,0.25,2.4162037,2.5394964,4.2121964,-14.479083,15.276591,0.5209962,0.021805426,0.13096085409252664,0.009454101860323276,2.195659,0.39103016,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Sdr16c5,0.964,0.03600000000000003,3.2875720887501396,0.0003046071,3.6778252e-05,0.0,0.25,3.1949642,3.3381538,4.0642924,-10.492399,16.600393,0.33594292,0.006709362,0.10818505338078298,0.0044220799024092695,1.3441018,0.23188657,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Pdzk1ip1,0.9632,0.036800000000000055,3.264762968022636,0.0026340063,0.00042609786,0.0,0.25,2.6372287,2.7130265,1.8618879,-3.7086802,8.916758,4.893958,0.19914563,0.6725978647686865,0.1097895699908514,22.049677,2.4383557,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Gm94,0.963,0.03700000000000003,3.2591352392678825,0.0036940358,0.0003835391,0.0,0.25,3.3788648,3.4763677,2.8963223,-7.1026154,12.992994,9.0234995,0.2246109,0.4007117437722369,0.05657212564806294,34.946915,2.2839737,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Sptssb,0.9626,0.03739999999999999,3.2479669954574106,0.0005266392,7.652395e-05,0.0,0.25,3.0110884,3.0577936,2.764641,-10.261364,12.72375,0.9274006,0.032784384,0.2334519572953717,0.02058554437328456,4.281038,0.39003044,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Cyp2f2,0.9622,0.037799999999999945,3.236912972482433,0.0030070464,0.0004549518,0.0,0.25,2.7617984,2.860248,2.8684585,-8.729155,12.58185,6.3395104,0.35041216,0.40640569395017273,0.07029582189691937,34.048275,2.876173,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
Krt77,0.9618,0.03820000000000001,3.225970761848134,0.002256065,0.00046189505,0.0,0.25,0.77195996,0.8743987,4.10701,-12.085256,12.883469,6.886128,0.43443254,0.2782918149466164,0.10262275083867069,31.48234,5.121165,True,Post Aire 2 (Tspan8) vs Rest,Post Aire 2 (Tspan8),Rest
