,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Psors1c2,0.9838,0.016199999999999992,4.106410775003809,0.0032894192,0.0002484813,0.0,0.25,4.2608757,4.383898,2.4662097,-4.6293364,13.246276,7.3718543,0.61109054,0.6743697478991579,0.11290322580645047,34.565308,1.8179551,True,6 vs Rest,6,Rest
Dppa3,0.9816,0.018399999999999972,3.9768326954910993,0.002858595,0.00019982173,0.0,0.25,4.3831344,4.4350276,2.6210303,-6.1108856,13.100127,15.68488,0.6161304,0.279411764705882,0.0798387096774187,66.82488,2.3232145,True,6 vs Rest,6,Rest
Gm36899,0.9808,0.019199999999999995,3.9334577755107722,0.0013984671,0.00015121305,0.0,0.25,3.837412,3.852724,2.3413136,-5.1347313,12.5444765,2.766809,0.21229821,0.5441176470588223,0.09939516129032164,14.810406,0.9156202,True,6 vs Rest,6,Rest
Pds5b,0.9788,0.021199999999999997,3.83232568840914,0.003193753,0.00037371187,0.0,0.25,3.2064636,3.1612391,1.9226892,-3.986578,10.56133,5.8151345,0.63448274,0.5273109243697467,0.30040322580645284,30.212435,2.9510639,True,6 vs Rest,6,Rest
Cnmd,0.978,0.02200000000000002,3.794466772356098,0.00074403384,0.00011363542,0.0,0.25,4.4048953,4.5187497,2.8415043,-4.4907246,13.951274,1.4957988,0.16270152,0.26260504201680646,0.03588709677419353,6.9126635,0.7726554,True,6 vs Rest,6,Rest
Ccl25,0.9772,0.022800000000000042,3.757930375060113,0.01006352,0.0008606134,0.0,0.25,3.8471825,3.9860964,2.4303772,-5.560025,11.249228,33.355034,3.0072875,0.7163865546218469,0.3745967741935434,148.53604,11.248846,True,6 vs Rest,6,Rest
Crhbp,0.9762,0.023800000000000043,3.7139814928514396,0.00090814085,0.00010222919,0.0,0.25,3.8457913,3.9381585,2.3338,-5.07821,11.370165,1.5420167,0.12298379,0.3046218487394954,0.05504032258064486,7.9044433,0.44996864,True,6 vs Rest,6,Rest
Crip3,0.9762,0.023800000000000043,3.7139814928514396,0.0052553,0.000704453,0.0,0.25,4.0636945,4.188268,2.3755667,-3.9181328,11.688732,11.3970585,1.323596,0.8151260504201658,0.2366935483871015,55.943634,5.851911,True,6 vs Rest,6,Rest
Il13,0.976,0.02400000000000002,3.705408349644468,0.0031531642,0.0005234289,0.0,0.25,4.2741566,4.3509936,2.7390366,-3.5823765,12.840492,6.4012666,0.87016916,0.8424369747899136,0.21552419354839067,33.327396,4.168667,True,6 vs Rest,6,Rest
Lrat,0.9724,0.027599999999999958,3.561951117683924,0.0002739493,5.052768e-05,0.0,0.25,3.9072757,3.9173746,2.7038522,-5.9377203,13.8116665,0.24159664,0.057459652,0.13655462184873965,0.027217741935483913,1.3997668,0.25715,True,6 vs Rest,6,Rest
Aire,0.9718,0.028200000000000003,3.539827699708052,0.0053058662,0.00082541845,0.0,0.25,3.7663507,3.8299756,2.4460764,-4.4890504,12.636314,10.495807,1.6971868,0.9075630252100815,0.3981854838709608,54.58417,7.9700165,True,6 vs Rest,6,Rest
Tbata,0.971,0.029000000000000026,3.5110303037759842,0.010490277,0.001727524,0.0,0.25,3.6626425,3.8635168,2.3490427,-5.078381,11.053627,28.380238,4.383728,0.9306722689075604,0.5247983870967635,131.53203,19.25763,True,6 vs Rest,6,Rest
Psmb11,0.9706,0.02939999999999998,3.4969194327933892,0.00029428373,4.5044082e-05,0.0,0.25,3.5964692,3.594522,2.8201323,-6.0900507,14.013254,0.44747943,0.026008053,0.11974789915966404,0.017943548387096792,1.9711158,0.09774339,True,6 vs Rest,6,Rest
Msx3,0.9696,0.030399999999999983,3.4624406882690915,0.00043328467,6.5777196e-05,0.0,0.25,3.2578506,3.3272023,2.6426747,-6.642997,12.5833025,0.78991646,0.04697578,0.24159663865546196,0.02600806451612907,3.6853728,0.18314114,True,6 vs Rest,6,Rest
Ceacam15,0.9692,0.03080000000000005,3.4489559846053557,0.0005023715,0.00014861287,0.0,0.25,3.859034,3.9163046,3.291361,-7.0976114,14.503944,1.1659664,0.1637096,0.15336134453781522,0.035080645161290315,5.926353,0.69317865,True,6 vs Rest,6,Rest
Alms1,0.9682,0.03180000000000005,3.4159720835825462,0.0010414082,0.00019709325,0.0,0.25,2.9735265,2.989452,2.073431,-4.112962,10.776272,1.3697478,0.28528208,0.19957983193277304,0.12903225806451502,6.530231,1.3350013,True,6 vs Rest,6,Rest
Ripply2,0.9674,0.03259999999999996,3.390299475604788,0.0008136794,0.000116267205,0.0,0.25,3.6530192,3.5642915,2.7669556,-4.7944613,14.478861,2.3424382,0.22963698,0.3361344537815121,0.06653225806451567,10.1248865,0.99472415,True,6 vs Rest,6,Rest
Ucma,0.9672,0.03280000000000005,3.3839764893716042,0.0009976386,0.00018957359,0.0,0.25,3.2155087,3.3129072,2.3269005,-5.526967,12.499664,2.2794125,0.18467729,0.32563025210083985,0.05604838709677388,10.249281,0.8639846,True,6 vs Rest,6,Rest
Oma1,0.967,0.03300000000000003,3.377690641297818,0.001447022,0.000222985,0.0,0.25,2.6872783,2.6681032,1.6173165,-4.94641,8.356548,3.707988,0.4610883,0.6470588235294101,0.2760080645161323,17.90336,1.9940953,True,6 vs Rest,6,Rest
Plekha4,0.967,0.03300000000000003,3.377690641297818,0.0019030526,0.00030293976,0.0,0.25,3.047579,3.1086378,2.0871854,-3.9332209,8.845047,3.9747956,0.58730185,0.6953781512605024,0.22681451612903644,21.166332,2.779418,True,6 vs Rest,6,Rest
Tcf7,0.9666,0.033399999999999985,3.3652285703727176,0.000800845,0.00015881176,0.0,0.25,3.0238597,2.9761267,2.0172424,-3.6428785,11.753656,1.2310926,0.24374978,0.5231092436974778,0.14435483870967714,6.542434,1.1426058,True,6 vs Rest,6,Rest
Cldn13,0.9666,0.033399999999999985,3.3652285703727176,0.0009031566,0.00022442959,0.0,0.25,3.3680544,3.4755673,3.044164,-5.6644154,13.062349,1.3844541,0.3715723,0.36134453781512543,0.11874999999999877,6.9311504,1.6018909,True,6 vs Rest,6,Rest
Hhip,0.966,0.03400000000000003,3.3468030258307184,0.0013096172,0.0002811263,0.0,0.25,3.0300634,2.9262533,2.0544417,-3.8169165,10.662838,1.672268,0.24173367,0.4642857142857133,0.11350806451612788,9.066305,0.96673095,True,6 vs Rest,6,Rest
Akap12,0.9658,0.03420000000000001,3.3407308473273742,0.0014245966,0.00023119764,0.0,0.25,2.9899948,2.986371,2.1326048,-4.953347,11.161585,3.3088262,0.4183464,0.6344537815126035,0.19536290322580893,18.121784,2.0876834,True,6 vs Rest,6,Rest
