,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Krtdap,0.9822,0.017800000000000038,4.010595944690734,0.010432848,0.00039645127,0.0,0.25,4.60484,4.772195,2.7637053,-5.7172155,13.4716,64.31896,1.1779996,0.6491228070175458,0.18257433977958112,135.30682,3.547604,True,1 vs Rest,1,Rest
Them5,0.9804,0.01959999999999995,3.9124305854134556,0.00020507791,2.2894033e-05,0.0,0.25,4.8005786,4.9825706,3.6134462,-7.895752,15.215047,0.39712933,0.006238302,0.12918660287081346,0.0037429819089207744,0.929803,0.01983282,True,1 vs Rest,1,Rest
Krt6a,0.9778,0.022199999999999998,3.7852124210430027,0.0011116448,0.00021425025,0.0,0.25,4.429538,4.488567,3.7592998,-9.2919235,17.972643,2.540669,0.42669967,0.14035087719298245,0.04429195258889581,6.245865,1.4080414,True,1 vs Rest,1,Rest
Krt10,0.9774,0.022599999999999953,3.766945646311264,0.0055593257,0.00043238973,0.0,0.25,3.9982402,4.108633,2.466152,-5.679949,10.860898,25.165842,1.1135386,0.6156299840510376,0.19359534206695905,59.710316,3.770776,True,1 vs Rest,1,Rest
Ivl,0.9772,0.022800000000000042,3.757930375060113,0.0013442048,0.000100906065,0.0,0.25,4.3553925,4.4265804,2.9254346,-7.027919,16.71863,3.0334916,0.04283635,0.3381180223285474,0.017675192347681418,6.899454,0.16143006,True,1 vs Rest,1,Rest
Ear1,0.9764,0.023599999999999954,3.722625213000223,0.0018623705,0.0002701424,0.0,0.25,3.8443112,3.9803667,2.7863135,-6.3709383,12.615206,5.7145114,0.31669763,0.3508771929824548,0.04990642545227702,13.210367,0.9841113,True,1 vs Rest,1,Rest
Sdr16c5,0.9752,0.024800000000000044,3.671798532024705,0.00021055042,2.2352924e-05,0.0,0.25,4.242607,4.284715,3.4105754,-8.103554,15.148055,0.6921855,0.013516327,0.21212121212121166,0.006654190060303599,1.5773824,0.040802184,True,1 vs Rest,1,Rest
Calm4,0.9746,0.025399999999999978,3.6472775729448257,0.0071751564,0.0004711558,0.0,0.25,4.1049037,4.1926003,2.6769173,-5.724517,13.213951,27.245602,0.79392874,0.5661881977671447,0.11873570388854295,62.859486,2.6138792,True,1 vs Rest,1,Rest
Tmem45a,0.9744,0.025599999999999956,3.6392291651079196,0.0021050773,0.00029757083,0.0,0.25,3.235091,3.376955,2.0141811,-4.8844867,9.288946,7.8548613,0.39218068,0.5996810207336528,0.10459555001039768,19.509342,1.3601257,True,1 vs Rest,1,Rest
Gm94,0.9738,0.0262,3.6154461615712816,0.0029954126,0.0004538342,0.0,0.25,3.8314853,4.0465145,2.7052453,-6.4243574,11.719956,13.323756,1.1569973,0.4688995215310984,0.10293200249532176,29.602697,3.2519414,True,1 vs Rest,1,Rest
