feature_name,entropy,entropy_score
Xkr4,1.382416497622756,0.8102484315768298
Rp1,0.7453597381579471,0.8976913400569463
Sox17,1.077069212217779,0.8521606385122847
Mrpl15,3.459664230579966,0.5251237849815988
Lypla1,4.686539274797096,0.35672195796363504
Gm37988,2.61472206602353,0.6411012065670318
Tcea1,4.510344080884053,0.3809066479258262
Rgs20,1.490071445687443,0.7954716293042026
Atp6v1h,4.796932530628821,0.34156929342770714
Oprk1,2.253497961318528,0.6906831093712141
Npbwr1,2.3737389437386573,0.6741787381906059
Rb1cc1,5.094930653397128,0.30066583829701077
Alkal1,0.8603466505942174,0.8819081466268617
St18,0.09245644349806063,0.9873093563374323
Pcmtd1,5.994000573694314,0.1772587986733849
Sntg1,1.6342393424262096,0.7756830311722409
Rrs1,4.024349658665799,0.4476146219838667
Adhfe1,2.327087617796215,0.6805821356340113
Vxn,0.4392495377137426,0.9397082653066834
Mybl1,2.2036173171408353,0.6975297655583701
Vcpip1,3.7733189659522197,0.4820712909737612
Sgk3,5.415741586871784,0.25663107894713433
Mcmdc2,2.3129755813796677,0.6825191647770297
Tcf24,1.5595218237241641,0.785938816159458
Ppp1r42,3.2554785162736994,0.5531504756394763
Cops5,4.428063453127665,0.392200551170229
Cspp1,4.595252259580324,0.36925208498674245
Arfgef1,5.3030960462443595,0.27209289385363045
Cpa6,0.4615524628559452,0.9366469483783663
Prex2,1.068712575212355,0.853307677035949
A830018L16Rik,1.1438299535776566,0.8429970069989785
Sulf1,3.1924417152529543,0.5618029561926488
Slco5a1,3.408326721366814,0.5321704116016415
Prdm14,1.2841622072455554,0.8237348922313721
Ncoa2,4.211379071652595,0.42194281864779726
Tram1,5.867769435544633,0.19458538330900899
Lactb2,3.776315935626155,0.48165992457505014
Xkr9,1.3523526403820556,0.8143750201079151
Eya1,2.0704121105160165,0.7158136162811132
Msc,2.451184279266038,0.6635485309349418
Trpa1,2.0815533186215602,0.7142843653529078
Kcnb2,1.5399412549581317,0.7886264603248464
Terf1,2.7206785134282963,0.6265575418218734
Sbspon,2.724417244275403,0.6260443607050605
4930444P10Rik,1.5829558357654288,0.7827222453597577
Rpl7,5.744702090240224,0.21147770326710025
Rdh10,4.027981932252022,0.4471160532738484
Stau2,2.6577909933484998,0.6351895319564713
Ube2w,4.6856556279369626,0.356843248021972
Eloc,2.505002294252584,0.656161428154644
Tmem70,5.196502575100798,0.2867239969748261
Ly96,5.173045173419016,0.28994377825485607
Jph1,1.7770931197297335,0.7560748101005658
Gdap1,1.7975492521713086,0.7532669853810722
Pi15,2.969156983603072,0.5924511928914804
Crispld1,3.240293136133117,0.5552348327805641
Tfap2d,1.381513932671028,0.810372318347198
Tfap2b,3.0874428672481926,0.5762151800960751
Pkhd1,2.7206680224865933,0.6265589818167272
Mcm3,3.5438813829850693,0.5135640728510783
Paqr8,1.0843657481632845,0.8511591102882679
Efhc1,1.0856014435097336,0.850989497779675
Tram2,4.25005384224802,0.4166342894226991
Tmem14a,3.8808690045998806,0.46730888864967146
Gsta3,1.4263446502714363,0.8042188190271001
Khdc1a,1.4731270269938357,0.7977974334512594
Khdc1c,0.9117290472792445,0.8748553587173629
Kcnq5,0.8049266172148843,0.8895151437032685
Rims1,1.100533063248968,0.8489399719895168
Ogfrl1,4.1541047213316595,0.429804340716222
B3gat2,3.418175135885822,0.530818610531069
Smap1,2.7412110061668544,0.6237392358283623
Sdhaf4,2.1136172481004696,0.7098832453439269
Fam135a,4.626385934900717,0.3649786523902845
Col9a1,0.6040550085907445,0.9170869376262003
Col19a1,0.5542434584430357,0.9239241099128236
Lmbrd1,5.2080653126836065,0.2851368865812679
Adgrb3,1.6762433531770369,0.7699175278425721
Phf3,5.069369215964691,0.3041744211678724
Ptp4a1_ENSMUSG00000026064,3.4101659038351406,0.5319179639792486
4931428L18Rik,1.449844875633283,0.8009931597352901
Khdrbs2,1.0030181262878268,0.8623249484165794
Gm5415,0.9510687028029051,0.8694555668675995
Prim2,4.174874034180456,0.4269535286093731
Rab23,4.6048210303090285,0.36793866804128805
Bag2,4.145805182566322,0.43094354189084605
Zfp451,3.6879268280764217,0.4937922825279014
Bend6,1.3164740497156835,0.8192997434915439
Dst,4.911904308591815,0.32578817736724763
Ccdc115,2.5416466376719224,0.6511315969499282
Imp4,4.4594258653737056,0.3878957219646648
Ptpn18,5.0097414550493475,0.3123589742129965
Amer3,1.3791123669343797,0.8107019591363408
Arhgef4,2.4893847217103833,0.6583051083624114
Fam168b,5.753488683872805,0.2102716485609054
