feature_name,entropy,entropy_score
Coq10b,3.232161452435022,0.3039919152638929
Hspd1,3.518412128253494,0.2423511873600518
Hspe1,3.615611563041628,0.22142042834943543
Mob4,4.365405013938818,0.0599611970002486
Rftn2,2.6919152749847455,0.42032759737218917
Mars2,4.059785651980176,0.12577274444471576
Boll,0.27718011733148573,0.9403125105506482
Plcl1,1.102768493744883,0.7625317303810868
Satb2,0.8703033281919434,0.8125903790672376
1700066M21Rik,3.244372564611583,0.3013623953826682
Tyw5,2.599841439140276,0.4401546187272445
Maip1,2.5623275514381754,0.4482327947449908
Spats2l,3.33268462393373,0.2823454285100504
Kctd18,3.6673938193899107,0.2102697263827591
Sgo2a,1.722111126162148,0.6291635537822957
Aox1,2.2509252728442712,0.5152896255055079
Aox3,2.5504483657777794,0.4507908381414578
Aox4,0.18663924884548214,0.9598094253529121
Aox2,1.2595303360410313,0.7287749050424123
Bzw1,3.915207060671149,0.15690604948275166
Clk1,4.175318781315587,0.10089403920190432
Ppil3,4.070987913926776,0.12336046863581684
Nif3l1,3.731186656143849,0.1965326867012971
Orc2,2.9825984596639055,0.3577323806384727
Fam126b,2.2390975099964834,0.5178365956020048
Ndufb3,4.2168931794045585,0.09194147986543877
Flacc1,3.1125485506558435,0.32974915168360663
Cflar,3.963453353717693,0.14651677576820876
Casp8,3.7318652996841535,0.19638654876924855
Trak2,3.729425209833712,0.19691199351833755
Stradb,3.4675885032011204,0.25329545931323627
C2cd6,0.5854497104420923,0.8739302668908675
Tmem237,2.3483181881146256,0.49431720274082314
Mpp4,2.621269445541877,0.4355403487055365
Als2,2.325992432275521,0.4991247925814094
Cdk15,3.533690379025543,0.23906119513210766
Fzd7,3.7251215159785214,0.19783874354661513
Gm973,2.381378929037936,0.4871979596867193
Sumo1,4.454352377173253,0.04080742487649358
Nop58,3.503897136485975,0.2454768207075012
Bmpr2,2.4747464183821952,0.4670923652133495
Fam117b,3.310318280189022,0.28716175848037906
Ica1l,2.00168612340473,0.5689603550143889
Wdr12,3.6247104771681755,0.21946108384032192
Carf,2.0642721578975634,0.5554831860549708
Nbeal1,3.4274360576694822,0.26194181783313386
Cyp20a1,3.1236269850938223,0.3273635406773113
Abi2,2.1184088567361585,0.5438254824943398
Raph1,3.5234037527121362,0.24127629953953023
Cd28,1.1034545325391747,0.7623839999677716
Ctla4,3.004909081029734,0.3529280498293157
Icos,2.5944246735687013,0.44132105570337266
Pard3b,2.3145702045184677,0.5015844354493784
Nrp2,3.1199499960183754,0.32815533717685486
Ino80d,3.6826755098149766,0.2069789934658539
Ndufs1,3.7732432935858404,0.18747628277246842
Eef1b2,4.092924645009629,0.11863665071674445
Gpr1,2.5941747827769976,0.44137486675640525
Zdbf2,1.6467677625936128,0.6453878640299802
Adam23,2.5693686931471498,0.4467165674069268
Gm39653,0.04056478199876855,0.9912648496548864
Dytn,0.5866439149740209,0.8736731089421442
Mdh1b,2.3647801954725627,0.4907723024068755
Fastkd2,3.7406945450141484,0.19448527427469464
Klf7,1.8111443087393628,0.6099913014689582
Creb1,3.6163995875478814,0.2212507365084201
Mettl21a,4.433600262589542,0.04527614951732206
Ccnyl1,3.53562931143137,0.23864366876466836
Fzd5,1.701911935800962,0.6335132126726081
Plekhm3,2.5840140477640228,0.4435628619478471
Akr1cl,0.019474098069003812,0.9958064812360289
Cryge,0.5588570650350814,0.8796566813878464
Crygc,1.2060496650241526,0.7402913407009146
Crygb,0.043756710130830365,0.9905775053441194
Gm28845,1.2351868797420043,0.7340169830276497
D630023F18Rik,1.4692950815499615,0.6836045257419485
Idh1,3.0573744524672444,0.34163024703494127
Pikfyve,3.3414653701561816,0.2804545977298497
Pth2r,0.275145519576116,0.9407506373298214
Map2,1.5358530553644718,0.6692720462045625
Unc80,1.5649207031000494,0.6630126689655382
Rpe,4.2893143857522835,0.07634642192475816
Kansl1l,2.3498343871646323,0.49399070704671755
Acadl,4.076033884903091,0.1222738779297079
Myl1,1.3333085714953896,0.7128876267893065
Lancl1,3.5249677629390828,0.2409395082688638
Cps1,0.03923757307145782,0.9915506485412157
Erbb4,0.9179439843334738,0.8023315221615415
Ikzf2,3.048000710064618,0.3436487725920562
Spag16,0.2997120803689749,0.9354605164068368
Vwc2l,0.6636743423561949,0.8570855092762056
Bard1,2.5505630782059048,0.45076613616460126
Abca12,0.8043119512207006,0.826800848615487
Atic,3.6901677620171642,0.2053656247705259
Fn1,1.3614469969683554,0.7068283466731557
Mreg,3.1580493126640135,0.31995109589790893
Pecr,1.6083413349460336,0.653662544829138
Tmem169,1.488009373703598,0.6795746222761946
Xrcc5,3.130553414374671,0.325872015316104
Marchf4,1.8987596663428645,0.5911243611454354
Smarcal1,3.8201126935295764,0.17738350684910165
Ankar,1.631709305649367,0.6486305262333023
Rpl37a,4.130072209665392,0.11063735807336794
Igfbp2,1.6360044003720147,0.6477056279274277
Igfbp5,3.342403707499289,0.28025253778122905
Tns1,2.431760730660243,0.4763488292306035
Rufy4,3.094784806613526,0.3335743657549276
Cxcr2,1.7499392949329573,0.6231710838104468
Cxcr1,2.0296272847771557,0.5629435534101641
Arpc2,4.052458159157515,0.12735063413880132
Aamp,4.441060182053367,0.0436697432982297
Pnkd,4.244695206812437,0.08595463912969514
Tmbim1,3.4002129238644083,0.2678040006167043
Catip,2.0529472723208984,0.5579218674253373
Slc11a1,2.0338921105532517,0.5620251731671482
Ctdsp1,4.155712759117226,0.10511596628085462
Vil1,0.307301395279743,0.9338262463948845
Usp37,3.4323850304307104,0.26087611455573156
Cnot9,2.6300747852834023,0.433644221999263
Plcd4,1.7087436026411853,0.6320420932922823
Zfp142,3.487348621854654,0.24904034936882347
Bcs1l,2.8682625015611505,0.38235328908833177
Rnf25,1.1633264228274172,0.7494912901504276
Stk36,1.890346103080005,0.592936123379026
Ttll4,2.2239594250848884,0.521096404754779
Cyp27a1,2.0666188611685867,0.5549778510111789
Prkag3,0.7849445549504126,0.8309713903977525
Wnt6,0.9666503309710756,0.7918431812984355
Wnt10a,2.4280283631712183,0.4771525508224226
Cdk5r2,1.358428099506435,0.707478430857194
Fev,1.3203858811008835,0.7156703766993835
Cryba2,1.5177996925381012,0.6731596262864181
Cfap65,0.9030224255793148,0.805544704944207
Ihh,0.34124105354028766,0.9265177387939653
Nhej1,3.094326988796929,0.333672951455666
Slc23a3,3.250089955856866,0.30013122219132937
Cnppd1,2.7740698394580514,0.40263657484349813
Retreg2,2.68644055125983,0.42150651495731384
Zfand2b,4.18197485386928,0.09946073199304883
Abcb6,2.1115101166620986,0.5453110453094093
Atg9a,3.6645660806444247,0.21087864677777746
Ankzf1,3.9599400921258674,0.1472733154731981
Glb1l,2.2328173915175773,0.519188945507399
Stk16,4.456357694882313,0.04037560321210265
Tuba4a,3.0771270038841396,0.33737676660624316
A630095N17Rik,0.5478656108227765,0.8820235622220347
Dnajb2,4.12586001058046,0.11154440577527713
Ptprn,1.9647604163685795,0.5769118732197668
Resp18,1.160571690717222,0.7500844894222441
Dnpep,4.013720786877176,0.1356922732200535
Des,2.0894380352330164,0.5500640093391057
Speg,3.4820880165300623,0.25017315906611226
Gmppa,3.5862510288516307,0.22774287525350745
Asic4,0.39889892517264774,0.9141017919437341
Chpf,3.5505292003715203,0.23543515232245849
Obsl1,1.350837043271327,0.7091130758429329
Tmem198,1.8866214748102692,0.5937381784206823
Inha,1.5379281980297825,0.6688251885542589
Stk11ip,3.565854918355207,0.23213493858684975
Slc4a3,2.1856612964948527,0.5293434578556835
Epha4,2.4890196025426015,0.4640188022998738
Pax3,0.23822473554334678,0.9487010954241235
Sgpp2,2.0703039334286237,0.5541843138925766
Farsb,3.998838440167414,0.13889701214856098
BC035947,0.5774103814275103,0.8756614421654774
Mogat1,0.7059864600260428,0.8479740906747824
Acsl3,3.1268812408134483,0.32666277485110173
Utp14b,2.2703999002973725,0.5110959927448764
Kcne4,1.8100013120417284,0.6102374324107714
Scg2,1.1312781437697361,0.7563925114087965
Ap1s3,3.7647181135825707,0.18931208036285052
Wdfy1,3.474724751316022,0.25175875192539443
Mrpl44,4.0868443703710255,0.11994596659349177
Serpine2,2.6246162279276675,0.43481965834627
Fam124b,1.918413155752863,0.5868922125588204
Cul3,3.2909004070107053,0.29134316987315056
Dock10,2.1045668330814653,0.5468062000465267
Nyap2,1.160735504192169,0.7500492141104661
Irs1,3.50121317523661,0.24605478030394057
Rhbdd1,3.8765818210791725,0.16522354210386792
Col4a4,1.1945640616602562,0.7427646307629943
Col4a3,0.746634043609515,0.8392211099789172
Mff,4.342658244570401,0.06485944716968817
Tm4sf20,0.018634940970865772,0.9959871838813833
Agfg1,3.762072676446999,0.18988174424292437
A030005L19Rik,2.8588507509926835,0.3843799992584681
Slc19a3,2.1303067885054983,0.541263402343034
Ccl20,1.347594568363285,0.7098113048094503
Daw1,1.8338326040064863,0.6051056430118594
Sphkap,1.7862071683295573,0.6153612223689022
Pid1,3.133832779561323,0.3251658424604775
Dner,1.60625759314818,0.6541112542018446
Trip12,3.555415227482533,0.23438300365304643
Fbxo36,2.5231125833363905,0.45667727848850803
Slc16a14,3.227271297740389,0.3050449527600584
C130026I21Rik,2.406020947218861,0.481891589899648
A530032D15Rik,2.464633838511462,0.4692699907593343
Sp110,2.892410069620845,0.37715339333943565
Sp140,2.809850829970059,0.39493155792441414
Sp100,3.0902884921893685,0.33454259436503353
A630001G21Rik,2.3231617698249702,0.49973434256204474
Cab39,4.118605094436464,0.11310666693228089
Itm2c,4.278421348611936,0.07869210979604346
4933407L21Rik,2.2096401495740507,0.5241798929003352
Gpr55,3.2510795440299307,0.2999181259771866
Spata3,2.4014972875532163,0.4828657069869956
2810459M11Rik,2.0923627721935896,0.5494342015153809
Psmd1,3.9563494383411535,0.14804652067981505
Htr2b,3.2068744993133613,0.30943716423119294
Gm21972,0.42092594714720366,0.9093585309394296
Armc9,0.5889044979326243,0.8731863188982188
B3gnt7,1.3292976781032926,0.7137513256697603
Ncl,3.5053603648795155,0.2451617316233985
Nmur1,1.2044470446920874,0.7406364462051708
Ptma,4.034941038236535,0.13112274081160302
Pde6d,3.5618528820696294,0.23299673019322842
Cops7b,3.7478662215551277,0.19294093779055232
Nppc,1.771767160997814,0.618470708696997
Dis3l2,1.8643081017220267,0.5985431017810081
Alpi,0.16431467538710218,0.964616760581668
Ecel1,0.8017072739733834,0.8273617353313703
Prss56,2.849337530660207,0.3864285597529604
Eif4e2,4.275013340402438,0.07942598441881954
Efhd1,2.481696237303561,0.46559580316720584
Gigyf2,2.9191912080132014,0.371386389087382
Kcnj13,2.9677171448500483,0.3609368973602919
Snorc,1.7129028310696515,0.6311464522003759
Ngef,1.903917598024891,0.5900136610136391
Neu2,2.8035254800539757,0.3962936478896484
Inpp5d,3.442110993302304,0.2587817424489878
Atg16l1,2.937355327666728,0.3674749588209749
Sag,2.7472266153287337,0.4084169485313017
Dgkd,3.328773394487808,0.2831876659278528
Usp40,2.5266905104049404,0.4559068138310477
Ugt1a7c,0.5171757797285982,0.8886322576337821
Ugt1a6a,1.48562380235348,0.6800883271052482
Ugt1a2,0.2831613299631925,0.939024526515984
Dnajb3,3.098632058513327,0.3327459051518038
Mroh2a,2.762324456300027,0.40516580543937375
Hjurp,2.932706636613906,0.3684759999520629
Spp2,0.3673396787826952,0.9208977057490415
Glrp1,3.439304580405525,0.25938607057244656
Arl4c,3.603268712154506,0.2240783166178748
Sh3bp4,3.586290584861329,0.22773435733045344
Agap1,2.503507077085983,0.46089909446411403
Gbx2,0.03986078445360624,0.9914164472747077
Asb18,1.1395849917977352,0.7546037290502278
Iqca,2.256905797545375,0.514001789608636
Ackr3,1.5878296521082298,0.6580794953115772
Cops8,4.206924720995248,0.09408807054394852
Col6a3,2.257147605152488,0.5139497191746623
Mlph,1.67967440706175,0.638301803841339
Rab17,1.898715294818942,0.5911339160330351
Lrrfip1,4.152777015266999,0.10574814430925517
Rbm44,0.27651342658541606,0.9404560745885566
Ramp1,3.0728721531017937,0.3382929988512714
Ube2f,4.194721520020627,0.09671588684056243
Scly,3.0774778484918994,0.3373012163321989
Espnl,2.114339059286141,0.5447018656732545
Erfe,1.9056369085855667,0.5896434276363735
Ilkap,4.3142360477235115,0.07097983412513964
Hes6,2.9738796271957644,0.3596098790173714
Per2,3.4019956960232522,0.26742010152810425
Traf3ip1,3.9726987970627756,0.14452587790934734
Asb1,3.4536513731405,0.25629665691520087
Twist2,2.6636846668109175,0.42640672795250056
Hdac4,2.762039825012849,0.4052270974509147
Ndufa10,3.960570236558629,0.14713762125550278
Cops9,2.4131879802282667,0.4803482533456034
Otos,2.8027297163284333,0.3964650062808265
Gpc1,3.674703426016882,0.20869568827127194
Ankmy1,1.746056098659126,0.6240072846132154
Dusp28,4.39375807376006,0.053855697892917775
Rnpepl1,4.207238417350422,0.09402051971068526
Capn10,3.0342527609199466,0.3466092323011537
Gpr35,3.0352330620298646,0.34639813594720614
Aqp12,0.32878488758407837,0.9292000281343709
Kif1a,2.0607545967394665,0.5562406516211618
Agxt,0.005565171483606951,0.9988016055501759
Mab21l4,1.8110578014659788,0.6100099297963328
Crocc2,0.9587319057600501,0.7935483213560585
Sned1,2.356423386484488,0.49257184327260595
Mterf4,2.693445232646821,0.4199981389222388
Pask,2.161699985646043,0.5345032452973295
Ppp1r7,4.165786126943563,0.10294678458902773
Hdlbp,4.064736688533214,0.1247065967539368
Septin2_ENSMUSG00000026276,1.8537695208251064,0.60081246165484
Farp2,2.5557870512258627,0.4496412148047494
Stk25,4.0631713024450615,0.12504368430018764
Bok,3.2720775938043745,0.295396442075631
Thap4,3.291690495308769,0.29117303361875846
Atg4b,4.357729772196112,0.06161397034831351
Dtymk,3.4164456783487456,0.26430846720202184
Ing5,4.220791682134317,0.09110198299679262
D2hgdh,4.077518095180037,0.12195427064294184
Gal3st2,0.5157340061707526,0.8889427266704891
Gal3st2c,0.6331037812303899,0.8636685212982226
Neu4,0.6130405431547109,0.8679889044573429
Pdcd1,2.1699604843496343,0.5327244437225133
Fam174a,4.20708260106874,0.0940540729206285
St8sia4,3.389190211805309,0.2701776124618277
Slco4c1,2.06776564148454,0.5547309053115084
Slco6c1,1.268022495375335,0.7269462180660579
Macir,3.7256691087388685,0.19772082586398898
Ppip5k2,2.2857125475995934,0.5077985936273202
Gin1,2.938987099058114,0.36712357597777256
Pam,2.9568168844383633,0.363284140678396
Slco6d1,1.7220304662988932,0.6291809229384362
Cntnap5b,0.5351600485249849,0.8847595561414348
Cdh20,1.0142849677198256,0.7815856205984215
Rnf152,1.8535939265385755,0.6008502738263102
Pign,2.925885116750084,0.369944934299953
Relch,2.253640190970792,0.5147049997084175
Tnfrsf11a,2.310632317761662,0.5024324132066305
Zcchc2,3.9774878259587014,0.14349461666864172
Phlpp1,1.5697322617232383,0.6619765562121365
Bcl2,3.1688938506968185,0.31761585174097673
Kdsr,4.402292884791779,0.05201782637344421
Vps4b,4.4893443112831015,0.03327232200511321
Serpinb5,1.2846625907682407,0.7233629685611431
Serpinb12,0.06022766327384133,0.9870306786402093
Serpinb13,0.3270438427159001,0.92957494174001
Serpinb3a,0.0019995206844732583,0.9995694266569073
Serpinb3b,0.5851019615220477,0.8740051505448467
Serpinb3c,0.02665347083360904,0.9942604874603358
Serpinb11,0.1569799592931051,0.966196205722572
Serpinb7,0.9893320049061407,0.786958948667587
Serpinb2,0.8726666277887748,0.8120814701992078
Serpinb8,3.423644528148561,0.262758279275086
Cdh7,1.2371008746634564,0.7336048266551793
Cdh19,0.890824728049521,0.8081713361384829
Dsel,3.7448004588208472,0.1936011138616872
Cntnap5a,0.6077198728893055,0.8691346484356169
Gm29106,2.363800066345296,0.4909833617263749
Tsn,3.7396151818973338,0.19471770247072528
Nifk,2.6734386628546014,0.42430631923072293
Clasp1,2.318579808040683,0.5007210143272851
Tfcp2l1,1.8454653385281956,0.6026006699794637
Gli2,2.4420848491915375,0.4741256513135037
Inhbb,3.2810709105832925,0.293459836717627
Ralb,3.9265283346121462,0.15446814583579427
Tmem185b,4.161331776286216,0.10390597679380664
Epb41l5,2.624225827310209,0.4349037265433684
Ptpn4,1.6463507046652703,0.6454776725665281
Tmem177,3.97210167329898,0.14465446151301498
Cfap221,1.7036978036475214,0.633128646963943
Sctr,2.03643917361253,0.5614766929913653
Tmem37,1.9381890968102755,0.5826336954451861
Dbi,3.1111004567355787,0.33006098173627996
3110009E18Rik,3.816504841479776,0.17816041550052464
Steap3,3.2417281593719163,0.30193183705605364
C1ql2,1.0458719893078925,0.7747837257297522
Marco,1.0277917111966617,0.7786771017027294
En1,1.6095624117671596,0.6533996002479051
Insig2,3.766481623684518,0.1889323291324334
Ccdc93,3.5601591969239323,0.23336144543773274
Htr5b,1.699562652790176,0.6340191032331208
Ddx18,3.9404482664076803,0.15147065167863583
Dpp10,0.9691800237826166,0.7912984416019067
Actr3,3.6492950531437125,0.2141670835589029
Slc35f5,3.108349422252377,0.3306533847674631
Gpr39,2.2634425141393684,0.5125941843067348
Lypd1,2.149561278165495,0.5371171736759206
Nckap5,1.3456718023266387,0.7102253499387718
Mgat5,1.8399446954354997,0.6037894757622208
Tmem163,1.1072783947984584,0.7615605760495842
Acmsd,0.6308458640028748,0.864154737308203
Ccnt2,2.424725952309351,0.47786368629408926
Map3k19,1.03096367321785,0.777994056859917
Rab3gap1,2.5980528195713033,0.44053977698707847
Zranb3,2.818557279687338,0.3930567260257757
R3hdm1,1.3330938511557873,0.7129338642977107
Ubxn4,4.25394065015752,0.08396374127083372
Lct,0.6722290173840872,0.8552433602779811
Mcm6,2.8470716592350898,0.3869164886061637
Dars,3.8435773184826947,0.17233067489345566
Cxcr4,3.242249954734634,0.3018194745406366
Thsd7b,0.5455615592491675,0.8825197127227076
Cd55,3.2775036464390963,0.2942280052393075
Zp3r,1.5773897892529047,0.660327597412222
C4bp,0.03220440437068841,0.9930651589854141
Gm29427,1.414810031852044,0.695337242577127
Pfkfb2,2.2359510873989485,0.5185141408292802
Yod1,2.939625842623419,0.36698603003767405
AA986860,2.658390008921455,0.42754687047050555
