feature_name,entropy,entropy_score
Xkr4,0.42851889519147124,0.9077234785747621
Rp1,0.4041021312875139,0.9129813424934856
Sox17,1.951435200579729,0.5797813022555305
Mrpl15,2.797495424349424,0.39759214970756196
Lypla1,3.6234770175961875,0.21972669490181518
Gm37988,0.23459183852001486,0.9494833972170453
Tcea1,2.9401558931533778,0.3668718898687502
Rgs20,0.4179192604534946,0.9100059856776556
Atp6v1h,2.7695181466203165,0.4036167285458796
Oprk1,1.4275437993045772,0.6925951750082451
Npbwr1,1.00037165725635,0.7845816889293296
Rb1cc1,2.771553733275929,0.40317838881863
Alkal1,0.0443101529885358,0.9904583279115959
St18,2.0224631754728146,0.5644862603785916
Pcmtd1,3.606946389160556,0.22328637198053913
Sntg1,0.4812532904905935,0.8963677446450082
Rrs1,3.1674000093914243,0.31793753295683425
Adhfe1,0.8993198110888894,0.8063420195765115
Vxn,0.015225059762811305,0.9967214618324454
Mybl1,0.272890311075352,0.941236270047245
Vcpip1,2.697587434792852,0.41910616424069047
Sgk3,3.3481235065016843,0.27902084610761746
Mcmdc2,1.368502155263375,0.7053091010275747
Tcf24,0.6576610119644395,0.8583804094940453
Ppp1r42,0.8251783482759089,0.822307514583922
Cops5,3.236894758952068,0.30297265318435906
Cspp1,2.505874762240411,0.4603892412176588
Arfgef1,3.2539630051542967,0.29929720642099644
Cpa6,0.23305558199335147,0.949814212053656
Prex2,2.4365310134472247,0.4753216047447365
A830018L16Rik,0.16024767265516118,0.9654925419508017
Sulf1,1.245480987300723,0.7318002676217366
Slco5a1,0.5731418150287582,0.8765806279077386
Prdm14,1.1233104455292386,0.7581082618357888
Ncoa2,1.4253269429349555,0.6930725490437508
Tram1,4.147448992743269,0.10689547151018397
Lactb2,3.0031558898868385,0.3533055789928493
Xkr9,1.1053351628263595,0.7619790282782251
Eya1,2.17158210876462,0.5323752459117463
Msc,1.9848710356645711,0.5725812870702057
Trpa1,2.0499535703173297,0.5585665260627346
Kcnb2,0.6050215080929308,0.8697157096670816
Terf1,2.142868229341867,0.5385584432911092
Sbspon,1.3510298358229442,0.7090715602266565
4930444P10Rik,1.598516310067543,0.6557782487779649
Rpl7,3.2633608251280437,0.29727349604115305
Rdh10,2.12076123543466,0.5433189253137618
Stau2,1.165901519058786,0.7489367733596108
Ube2w,2.2241946973512685,0.5210457416298317
Eloc,2.209492760442261,0.5242116314223235
Tmem70,3.751470289986609,0.19216484389698674
Ly96,3.478161996576166,0.25101858144644795
Jph1,0.1233175263168356,0.97344501610787
Gdap1,1.0792474584822818,0.7675967096356968
Pi15,2.949706777686393,0.36481521883013246
Crispld1,2.0351749291460375,0.5617489332190615
Tfap2d,0.977485151984107,0.7895100295878186
Tfap2b,0.6990444663152909,0.8494689676535393
Pkhd1,1.4178880913458611,0.6946744185429559
Mcm3,1.9164205647599664,0.5873212936740548
Paqr8,1.7565521998412832,0.6217470722480546
Efhc1,2.3317070717983905,0.4978942119412396
Tram2,1.3375114835171749,0.7119825789475926
Tmem14a,0.9748615566451949,0.7900749900929886
Gsta3,0.6112465491278983,0.8683752200436787
Khdc1a,0.4201900763798244,0.9095169920840706
Khdc1c,0.12522883400936807,0.9730334383986505
Kcnq5,0.0693564325136873,0.9850649051823778
Rims1,0.17735888227335844,0.961807843519383
Ogfrl1,1.6242523098906063,0.6502363028667777
B3gat2,2.4366553569037985,0.4752948288387885
Smap1,3.021640585201573,0.34932511651525666
Sdhaf4,1.692898497051893,0.6354541510610352
Fam135a,2.6040835632064585,0.43924112703137264
Col9a1,0.041833398586713456,0.9909916679420809
Col19a1,0.028686249335000125,0.9938227524361835
Lmbrd1,2.127447920900206,0.5418790259731515
Adgrb3,0.3989662133847978,0.9140873022159302
Phf3,2.981790829135454,0.35790629440656696
Ptp4a1_ENSMUSG00000026064,1.7359178933734143,0.6261904282919613
4931428L18Rik,1.3077732754258833,0.7183863534996066
Khdrbs2,0.5903765404370219,0.872869331798653
Gm5415,0.2731333655566839,0.9411839311135227
Prim2,2.367090438421603,0.4902748186660725
Rab23,2.822728890866666,0.392158418453609
Bag2,1.7070772627369755,0.6324009200595451
Zfp451,2.3388304212144773,0.49636028213700234
Bend6,0.45673909841492233,0.9016465885785583
Dst,1.9861660650255681,0.5723024176763066
Ccdc115,3.4114347918332064,0.2653875028807262
Imp4,3.4878600982583197,0.24893020892029016
Ptpn18,2.9979833396794886,0.3544194270527309
Amer3,1.087662569588999,0.7657846140920738
Arhgef4,0.5534410733854352,0.8808229517089583
Fam168b,3.1664117970795664,0.31815033289539263
Plekhb2,2.097338574248352,0.5483627208640811
Hs6st1,2.496811276539941,0.4623409566304717
Uggt1,3.8085169352778023,0.17988051747516431
Neurl3,2.321184485288,0.5001601276114018
Arid5a,2.9119493625506703,0.3729458356263331
Kansl3,2.5345191606722155,0.45422100575531255
Fer1l5,0.3168297070898325,0.9317744361275748
Lman2l,2.9612932488750205,0.3623202080642651
Cnnm4,0.7250388700712757,0.8438713774841404
Cnnm3,3.2060916342866337,0.3096057450387665
Ankrd23,2.6766475151544,0.4236153304988014
Ankrd39,3.6414467968542388,0.2158571135617171
Sema4c,3.0737650870250732,0.3381007159969389
Fam178b,0.49778963734936615,0.8928068361708862
Cox5b,3.041045043733122,0.3451465938094339
Actr1b,2.2551305926231686,0.5143840591815213
4933424G06Rik,1.0517554298025837,0.7735167957788105
Zap70,1.1437001926675805,0.753717568777025
Tmem131,3.224899313019689,0.30555573186771523
Vwa3b,1.6351919543293387,0.6478805786600677
Cnga3,1.2224129543404945,0.7367676981401541
Inpp4a,0.8474752110296686,0.8175061465306099
Coa5,2.738715193937533,0.41024978336583895
Unc50,3.699876870588973,0.20327488203969213
Mgat4a,2.6164167830651324,0.4365853126920246
Cracdl,0.272320683037863,0.9413589327685289
Tsga10,1.3406444914679427,0.711307922407266
Lipt1,2.6770088507038627,0.42353752112342524
Mitd1,4.033880937176616,0.13135102114945085
Mrpl30,3.705984318486413,0.20195971472015106
Lyg1,1.0561667127248954e-05,0.9999977256687771
Txndc9,3.4547744198506343,0.2560548219693627
Eif5b,2.416261310199185,0.4796864477587539
Rev1,2.348102177905142,0.4943637180075876
Aff3,1.4272993259663758,0.6926478194761636
Lonrf2,1.1113087222301028,0.7606926922764994
Chst10,1.5609054241503555,0.6638773122244176
Pdcl3,3.568082781614484,0.23165519434666793
Npas2,0.14283618132855747,0.9692419025285349
Rpl31,3.396362576276892,0.2686331278398931
Tbc1d8,3.324343465366884,0.28414159924100724
Cnot11,1.8127043633653392,0.6096553619905972
Rnf149,3.594082086876018,0.2260565486954994
Creg2,0.11326436645197555,0.9756098462520498
Rfx8,1.1095587987575737,0.7610695177855198
Map4k4,2.633078978228674,0.43299730426053396
Il1r2,1.7886071862223478,0.6148444066462114
Il1r1,2.092107893905011,0.5494890865674072
