feature_name,entropy,entropy_score
Xkr4,0.016163231841340227,0.9963201129869356
Rp1,3.304422370952143,0.24768133700555062
Sox17,1.587759311204027,0.6385144427472764
Mrpl15,3.3192424599422927,0.24430724365945222
Lypla1,3.5847963995906333,0.18384851217725884
Gm37988,0.21473958016128186,0.9511101863796017
Tcea1,4.172752800164714,0.049988332235592625
Rgs20,1.0439067435564833,0.7623334920780691
Atp6v1h,3.3180454606922876,0.24457976477639098
Oprk1,1.1903588278726842,0.7289907096196125
Npbwr1,1.4248044596416343,0.6756144143288614
Rb1cc1,3.633630529337826,0.17273043371281627
Alkal1,0.07784180928219767,0.9822777359217013
St18,0.6144651184474703,0.8601045736674617
Pcmtd1,4.035103733824251,0.0813269294022293
Sntg1,0.15789571316437118,0.9640518437156849
Rrs1,3.9237470311823928,0.10667953758677373
Adhfe1,1.6561583592960238,0.6229420144575366
Vxn,0.09837766643136331,0.9776023322173456
Mybl1,0.3371571105172367,0.9232393567985947
Vcpip1,3.3289250831858688,0.24210279841754834
Sgk3,3.768671994725907,0.14198550970351098
Mcmdc2,1.0716999998491674,0.7560057945058156
Tcf24,0.7206365011701522,0.8359325085584894
Ppp1r42,0.5894008828586772,0.8658109544173613
Cops5,3.81246118539269,0.13201601377416616
Cspp1,2.4592241242285726,0.44010783203533443
Arfgef1,3.725040340167314,0.15191913934792534
Cpa6,1.623601011591789,0.630354353906273
Prex2,2.554943132358079,0.4183154616494641
A830018L16Rik,0.011220780312893003,0.9974453621555898
Sulf1,2.0573128799304,0.5316110649788013
Slco5a1,2.496480381919681,0.4316256905812821
Prdm14,1.127733065387501,0.7432487325394506
Ncoa2,1.5375580913651257,0.6499437669528895
Tram1,3.7715334420709623,0.1413340432748289
Lactb2,2.673574357166132,0.39130666119419055
Xkr9,1.1950297046874672,0.727927289933558
Eya1,1.3192658440871394,0.6996424171792854
Msc,2.6152696587838773,0.40458090637507926
Trpa1,1.9954481406752846,0.5456958255505855
Kcnb2,0.06994798296470345,0.9840749253225758
Terf1,2.5118762688249197,0.42812050518065625
Sbspon,1.2039585279723117,0.7258944625157264
4930444P10Rik,1.1575133232369288,0.7364686538286119
Rpl7,4.0133558396920455,0.08627827786794351
Rdh10,2.8737762653478125,0.3457266429688628
Stau2,0.7411014477225839,0.8312732490873274
Ube2w,3.1566562531920246,0.28132328578498
Eloc,2.161593184419857,0.5078695421214926
Tmem70,4.108230413005815,0.06467816016658023
Ly96,3.809970532642895,0.13258306130512965
Jph1,0.6243527880065376,0.8578534454799156
Gdap1,0.8383503275228406,0.8091325724377029
Pi15,2.669759094039392,0.39217528309909977
Crispld1,1.3644855864437995,0.6893472271909324
Tfap2d,1.6686654536147199,0.6200945211835229
Tfap2b,1.3232507680989563,0.6987351685384766
Pkhd1,1.5081198210169389,0.6566459852842693
Mcm3,2.772677467916666,0.3687438313229747
Paqr8,2.459424312034177,0.4400622552278465
Efhc1,3.4698951345144926,0.21000811177273837
Tram2,2.8065571902233852,0.36103042651962036
Tmem14a,2.595776457204483,0.40901892842655985
Gsta3,0.8391284630266693,0.8089554141340263
Khdc1a,1.4654662317938028,0.6663569385505184
Khdc1c,1.726074810316583,0.6070241186656776
Kcnq5,0.021242396812886012,0.9951637382346908
Rims1,0.006386779297381068,0.9985459203689927
Ogfrl1,3.4720676193601916,0.20951350160762772
B3gat2,1.7527149229352321,0.6009589576004749
Smap1,3.8254555065612803,0.12905759344206513
Sdhaf4,1.5431734968984474,0.6486653061785839
Fam135a,2.7514310751943767,0.3735810028379716
Col9a1,0.021532493923686696,0.9950976917533286
Col19a1,0.010607496226181297,0.9975849886961333
Lmbrd1,3.595452444638093,0.18142244775117788
Adgrb3,0.011537996266144384,0.9973731415206224
Phf3,3.5855558749768432,0.18367560222720125
Ptp4a1_ENSMUSG00000026064,2.435486390825884,0.44551220770262656
4931428L18Rik,2.9310817445285546,0.3326798902720852
Khdrbs2,0.3978592040568566,0.9094192960660037
Gm5415,1.2787829338918684,0.7088591714114192
Prim2,2.914963530489692,0.3363495280708638
Rab23,3.5483023690081485,0.19215711719592743
Bag2,3.0178972108228934,0.31291459147011114
Zfp451,1.983259042278034,0.5484709206140792
Bend6,0.17933091059056114,0.9591716869867959
Dst,3.0980108571784104,0.29467509768033084
Ccdc115,3.932228527592343,0.10474855318979803
Imp4,4.065921305032358,0.07431068530104346
Ptpn18,2.990144370453162,0.3192330875391347
Amer3,0.23154247863106048,0.9472846663061576
