,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Lor,0.9954,0.0046000000000000485,5.377086199064927,0.0046198484,5.8456648e-05,0.0,0.25,8.275323,8.263748,3.761028,-5.6093993,20.862118,2.7482011,0.04278336,0.30935251798561175,0.00880551301684532,29.89363,0.15711701,True,12 vs Rest,12,Rest
Krt77,0.9938,0.006199999999999983,5.076985084277639,0.0032729274,0.00013715202,0.0,0.25,6.394047,6.395977,3.041671,-4.6601877,17.494251,2.7410076,0.102220505,0.7769784172661859,0.019716692189892845,36.974667,0.40433338,True,12 vs Rest,12,Rest
Krtdap,0.9916,0.008399999999999963,4.771086913921002,0.0076032304,0.00035992087,0.0,0.25,6.230015,6.3768063,3.0019052,-5.759412,18.384724,9.525181,0.9994323,0.8489208633093509,0.08212098009188254,89.2348,3.1435432,True,12 vs Rest,12,Rest
Flg2,0.9902,0.009800000000000031,4.6155235469421205,0.0004488729,8.295679e-06,0.0,0.25,7.836535,7.6448994,4.1687703,-6.8674307,22.881771,0.25179857,0.0039241957,0.1654676258992806,0.001244257274119449,3.3191516,0.017717121,True,12 vs Rest,12,Rest
Scgb1a1,0.9882,0.011800000000000033,4.427784737602169,0.0020066025,0.000105793166,0.0,0.25,6.1315455,6.2801886,3.269341,-7.8852396,16.481838,1.5467626,0.17496155,0.3884892086330939,0.01933384379785609,15.167532,0.66461325,True,12 vs Rest,12,Rest
Il1f5,0.9882,0.011800000000000033,4.427784737602169,0.00035034624,2.161878e-05,0.0,0.25,5.4617553,5.583435,2.9749537,-6.9144716,16.057182,0.42446053,0.020195248,0.2158273381294965,0.006986983154670739,4.638032,0.058511034,True,12 vs Rest,12,Rest
Flg,0.9874,0.012599999999999945,4.361377628344464,0.00692735,0.0003536923,0.0,0.25,5.7548213,5.717821,3.0420628,-6.890501,16.586815,8.057554,0.37232137,0.7266187050359704,0.05216309341500786,63.507896,1.3485645,True,12 vs Rest,12,Rest
Hrnr,0.9854,0.014599999999999946,4.212025446612466,0.00072176754,6.0266637e-05,0.0,0.25,5.56054,5.7150764,3.376955,-9.477651,17.000088,0.7985611,0.067285664,0.3525179856115111,0.013591117917304761,9.556353,0.27787024,True,12 vs Rest,12,Rest
Spink5,0.9842,0.015800000000000036,4.131818565648299,0.004488569,0.0005003995,0.0,0.25,4.439123,4.5653586,2.4584913,-7.534999,12.40293,5.2014403,1.08318,0.7266187050359704,0.09360643185298437,47.221184,3.3346634,True,12 vs Rest,12,Rest
Lipm,0.9838,0.016199999999999992,4.106410775003809,0.00017053107,1.975819e-05,0.0,0.25,4.9341593,4.9028153,3.1728282,-6.1466055,17.143074,0.23021589,0.025842257,0.1510791366906475,0.012155436447166929,2.5774837,0.09098682,True,12 vs Rest,12,Rest
Slurp1,0.9822,0.017800000000000038,4.010595944690734,0.00073856034,6.0377126e-05,0.0,0.25,5.496331,5.601163,3.6447332,-8.912296,25.106474,0.46762598,0.0441233,0.24460431654676273,0.00957120980091883,6.685792,0.17234668,True,12 vs Rest,12,Rest
Chil4,0.9818,0.018199999999999994,3.9879654882761786,0.0031366232,0.00048444237,0.0,0.25,4.57348,4.606308,3.1325853,-7.868399,15.92611,1.3956836,0.6268221,0.2517985611510793,0.05647013782542136,31.813366,2.4084306,True,12 vs Rest,12,Rest
Cnfn,0.9814,0.01859999999999995,3.965818015491911,0.00067655405,6.629848e-05,0.0,0.25,4.9485755,4.9355826,3.0132334,-6.716468,15.138776,0.9424458,0.10576191,0.35971223021582766,0.018855283307810146,8.933824,0.34309348,True,12 vs Rest,12,Rest
Krt10,0.9804,0.01959999999999995,3.9124305854134556,0.0006778263,0.00012454375,0.0,0.25,3.0402248,3.087659,1.6209036,-5.918876,8.596016,0.77697814,0.20137726,0.34532374100719454,0.10700612557426983,8.730293,0.78045374,True,12 vs Rest,12,Rest
Gm26737,0.9786,0.021399999999999975,3.822731599756288,0.0012587945,0.0001356103,0.0,0.25,4.4896708,4.449996,3.625948,-7.8847284,21.737732,0.8273381,0.074464105,0.23021582733812962,0.016462480857580425,10.123241,0.39100313,True,12 vs Rest,12,Rest
Stfa2,0.9758,0.0242,3.6969046112440425,0.00039596486,1.2939593e-05,0.0,0.25,5.4863214,5.2704515,4.2354693,-7.470006,21.200382,0.25179857,0.0037327716,0.13669064748201437,0.0010528330781010722,3.2527685,0.010559414,True,12 vs Rest,12,Rest
Fam25c,0.9758,0.0242,3.6969046112440425,0.0010670311,8.2021485e-05,0.0,0.25,4.5236545,4.543594,3.1562681,-7.752863,14.601427,1.1582735,0.12806275,0.30935251798561175,0.02172664624808581,8.800281,0.38840172,True,12 vs Rest,12,Rest
Dmkn,0.9754,0.024599999999999955,3.6801008040858587,0.0033381416,0.0004168914,0.0,0.25,3.7701843,3.7260196,2.4185922,-6.0536647,12.03993,4.309353,0.74311614,0.7841726618705024,0.13763399693720804,46.279606,3.181608,True,12 vs Rest,12,Rest
Gm94,0.9742,0.025800000000000045,3.631241752112877,0.0008543612,0.00012274769,0.0,0.25,4.422676,4.367411,3.5947623,-8.605834,16.719501,0.73381287,0.19687968,0.2014388489208634,0.020769525267993923,5.2457333,0.69806623,True,12 vs Rest,12,Rest
Elovl4,0.974,0.026000000000000023,3.623314391272682,0.00021417443,5.2997064e-05,0.0,0.25,3.1914191,3.1551204,2.4026742,-6.69985,12.531185,0.25899285,0.064510085,0.10791366906474817,0.021535222052067433,1.8485396,0.2610497,True,12 vs Rest,12,Rest
Calm4,0.9734,0.026599999999999957,3.599883515945192,0.0018722027,0.00031709514,0.0,0.25,3.9562173,3.9223232,2.7023208,-6.412302,15.5563135,2.9712236,0.55580425,0.6187050359712228,0.08116385911179072,21.080416,2.0488772,True,12 vs Rest,12,Rest
Perp,0.9728,0.027200000000000002,3.5769611805425647,0.0011742186,0.00025273973,0.0,0.25,2.7630599,2.806653,1.6550568,-3.9791937,7.8226204,1.5899282,0.5215436,0.5107913669064753,0.20989663093414038,16.314796,2.2011979,True,12 vs Rest,12,Rest
Krt80,0.9724,0.027599999999999958,3.561951117683924,0.0002420281,3.8759226e-05,0.0,0.25,3.4240294,3.1996527,2.2356365,-4.482646,14.745052,0.2230216,0.026416525,0.12230215827338126,0.015696784073506914,1.9334804,0.10403755,True,12 vs Rest,12,Rest
Il1f6,0.971,0.029000000000000026,3.5110303037759842,0.00030138227,7.028109e-05,0.0,0.25,3.5121899,3.4802628,2.8769014,-6.705613,16.471062,0.60431635,0.06049013,0.2014388489208634,0.012538284839203684,3.3431735,0.17871886,True,12 vs Rest,12,Rest
Sbsn,0.9704,0.02959999999999996,3.4899336687670752,0.0020022618,0.0003109269,0.0,0.25,3.4024105,3.4014792,2.300033,-5.63387,12.608096,3.6043174,0.6372592,0.5539568345323743,0.14835375191423641,26.183914,2.4723873,True,12 vs Rest,12,Rest
Crct1,0.9704,0.02959999999999996,3.4899336687670752,0.00086051255,0.00011731745,0.0,0.25,4.624,4.5575485,3.8452384,-7.330083,16.045353,0.37410074,0.098392025,0.15827338129496404,0.020578101071975545,3.1367111,0.45211235,True,12 vs Rest,12,Rest
Csta1,0.97,0.030000000000000027,3.476098366811273,0.00024717406,3.613746e-05,0.0,0.25,3.4713411,3.5333529,2.8696182,-9.927009,13.368493,0.2374101,0.024693714,0.1510791366906475,0.009092649310872886,2.459742,0.106222264,True,12 vs Rest,12,Rest
Gsn,0.9692,0.03080000000000005,3.4489559846053557,0.0009470457,0.00019417456,0.0,0.25,3.0091796,3.0414762,2.0652459,-4.6590996,9.119861,1.1510792,0.35289338,0.4388489208633098,0.14289816232771305,10.109954,1.7200853,True,12 vs Rest,12,Rest
Tmem45a,0.969,0.031000000000000028,3.4422770951449433,0.0006663468,0.00011697794,0.0,0.25,3.4307833,3.4286947,2.4212976,-5.812972,12.088346,0.8201434,0.1131317,0.34532374100719454,0.03244640122511496,8.828449,0.4801736,True,12 vs Rest,12,Rest
Lypd3,0.9684,0.03159999999999996,3.4224877983417037,0.00028737343,5.0574385e-05,0.0,0.25,3.4686491,3.499527,2.4373434,-6.1830826,11.06765,0.30935255,0.04527187,0.18705035971223027,0.01856814701378258,2.811589,0.18340848,True,12 vs Rest,12,Rest
2310046K23Rik,0.9678,0.032200000000000006,3.4030587015826104,0.00044002317,2.7195958e-05,0.0,0.25,4.30444,4.2323146,3.6699288,-9.129714,18.700737,0.47482023,0.011772584,0.17985611510791372,0.005742725880551296,3.961722,0.11820455,True,12 vs Rest,12,Rest
Klk7,0.9674,0.03259999999999996,3.390299475604788,0.00031523017,4.2088643e-05,0.0,0.25,3.6620734,3.6654425,3.4391458,-9.344261,17.099674,0.53237414,0.050440304,0.12230215827338126,0.007178407350689115,2.558756,0.15559492,True,12 vs Rest,12,Rest
Pdzk1ip1,0.967,0.03300000000000003,3.377690641297818,0.0004814527,7.788837e-05,0.0,0.25,3.085095,3.250399,2.537914,-6.975546,10.778917,0.5899281,0.12318144,0.30935251798561175,0.04661179173047491,6.4355416,0.52484745,True,12 vs Rest,12,Rest
Dapl1,0.9664,0.03359999999999996,3.359051472940072,0.0038421254,0.0006713524,0.0,0.25,3.0224426,3.0437608,2.1691053,-5.6895895,13.938062,4.6690664,1.2434121,0.8057553956834519,0.192859877488506,56.791748,5.471962,True,12 vs Rest,12,Rest
Ly6g6c,0.9662,0.03380000000000005,3.3529097641232113,0.00029265077,9.746927e-05,0.0,0.25,3.4388573,3.4284444,3.0918365,-7.0664034,14.661219,0.21582735,0.16223194,0.12230215827338126,0.031297856049004695,2.2755728,0.6686573,True,12 vs Rest,12,Rest
Top2a,0.966,0.03400000000000003,3.3468030258307184,0.0009573026,0.00032181534,0.0,0.25,2.6851175,2.7448015,2.3420703,-7.253832,10.062844,0.46043187,0.6831067,0.3309352517985614,0.1547664624808516,7.470554,2.5187287,True,12 vs Rest,12,Rest
Psapl1,0.965,0.03500000000000003,3.316779764498021,0.00032197288,8.325697e-05,0.0,0.25,3.2088146,3.1288104,2.8351762,-7.577631,13.243296,0.3093526,0.08910803,0.1510791366906475,0.023258039816232833,2.6112561,0.41784605,True,12 vs Rest,12,Rest
Sdr16c6,0.9644,0.035599999999999965,3.2991602379193363,0.00016207904,6.1526734e-05,0.0,0.25,3.4136848,3.4351997,3.409592,-8.5402355,15.4834585,0.2086331,0.050631747,0.10071942446043163,0.017036753445635558,1.7493632,0.21538877,True,12 vs Rest,12,Rest
Birc5,0.964,0.03600000000000003,3.2875720887501396,0.0005184563,0.00013365527,0.0,0.25,3.2832036,3.2488132,2.4548323,-4.8746805,11.868152,0.27338138,0.23344131,0.22302158273381306,0.07589969372128572,4.4651933,1.1108001,True,12 vs Rest,12,Rest
Sprr1a,0.9636,0.03639999999999999,3.276107231750535,0.002260201,0.0003219991,0.0,0.25,3.1871603,3.1260834,2.86363,-6.5866013,15.105831,2.935253,0.6720963,0.46043165467625946,0.1156202143950962,28.858541,2.5563285,True,12 vs Rest,12,Rest
Krt75,0.9636,0.03639999999999999,3.276107231750535,0.00043160128,5.1969677e-05,0.0,0.25,3.2896805,3.2859116,2.677541,-4.661461,13.793908,0.30215836,0.030245006,0.17266187050359716,0.017132465543644747,3.143683,0.12953451,True,12 vs Rest,12,Rest
Nusap1,0.9624,0.03759999999999997,3.2424258586979,0.0005965936,0.00016367341,0.0,0.25,2.9857783,2.9285617,2.4884531,-6.137994,13.692892,0.33812958,0.32992035,0.24460431654676273,0.07628254211332244,6.4673753,1.2974408,True,12 vs Rest,12,Rest
Skint3,0.961,0.039000000000000035,3.204412516836249,0.00081859715,0.00018764261,0.0,0.25,2.7849545,2.9162002,2.0580966,-4.5864496,12.621327,1.143885,0.26426104,0.35971223021582766,0.08365237366002945,7.518978,0.9890088,True,12 vs Rest,12,Rest
Pclaf,0.9608,0.03920000000000001,3.199089279275342,0.00070771086,0.00023975561,0.0,0.25,2.6794932,2.7165442,2.2568343,-7.7823853,11.233447,0.42446056,0.46296346,0.2661870503597124,0.11274885145482075,6.192702,2.306223,True,12 vs Rest,12,Rest
Efna3,0.9606,0.03939999999999999,3.1937920295299222,0.00013723894,3.1503827e-05,0.0,0.25,2.8084884,2.7423158,2.262346,-7.375231,10.370517,0.15107915,0.025555119,0.12230215827338126,0.01282542113323125,2.2016494,0.10941332,True,12 vs Rest,12,Rest
Ybx3,0.9606,0.03939999999999999,3.1937920295299222,0.00097571523,0.00026317936,0.0,0.25,2.4838696,2.4763618,1.6591489,-3.8100948,7.5452404,1.4172659,0.5563842,0.46043165467625946,0.22951761102602267,12.257532,2.336913,True,12 vs Rest,12,Rest
Lypd2,0.9582,0.04179999999999995,3.132159956120126,0.00032855556,8.439413e-05,0.0,0.25,3.554513,3.4329138,3.2401543,-6.821249,15.232094,0.1438849,0.040964864,0.1294964028776978,0.01684532924961718,1.7771219,0.24101865,True,12 vs Rest,12,Rest
Gan,0.9572,0.04279999999999995,3.1074740302487736,0.00036490872,5.7943947e-05,0.0,0.25,2.5369787,2.4473414,1.8582219,-6.318174,10.305663,0.5323742,0.112844475,0.23741007194244618,0.0791539050535979,4.4914303,0.437922,True,12 vs Rest,12,Rest
Cdca8,0.957,0.04300000000000004,3.1026030536505993,0.00042275738,0.00013030221,0.0,0.25,2.524127,2.5691776,2.1212687,-5.151184,8.948789,0.25179863,0.2306656,0.18705035971223027,0.0823124042879009,3.7892613,1.0640396,True,12 vs Rest,12,Rest
Ube2c,0.9564,0.04359999999999997,3.088118866327286,0.0009830324,0.00021670411,0.0,0.25,3.0423243,3.0140543,2.7222748,-6.446863,13.952207,0.7194244,0.36495206,0.3165467625899283,0.09753062787136083,13.234332,1.7744857,True,12 vs Rest,12,Rest
S100a9,0.9564,0.04359999999999997,3.088118866327286,0.00076930557,0.00017308952,0.0,0.25,3.2065778,3.1938367,3.060155,-7.4730997,14.136475,0.5539569,0.086523764,0.17985611510791372,0.02105666156202149,5.004923,0.45985666,True,12 vs Rest,12,Rest
Krt23,0.9542,0.04579999999999995,3.036588994101264,0.00050378195,0.0001334752,0.0,0.25,2.654777,2.6095514,2.290664,-6.285366,16.600271,0.3237411,0.116003126,0.1654676258992806,0.045367534456355454,3.494132,0.53326696,True,12 vs Rest,12,Rest
Cenpa,0.9536,0.0464,3.0229446320482345,0.00025925596,7.416959e-05,0.0,0.25,2.4769886,2.4816298,2.300621,-5.786866,11.971336,0.17985615,0.10585761,0.14388489208633093,0.049387442572741386,3.182474,0.5334854,True,12 vs Rest,12,Rest
Oplah,0.9532,0.04679999999999995,3.0139413391167738,0.00015395402,4.1037394e-05,0.0,0.25,2.5683496,2.5270748,2.0728226,-5.2395134,11.339477,0.15107913,0.058671825,0.12230215827338126,0.045367534456355454,1.8974435,0.2802296,True,12 vs Rest,12,Rest
Plxdc2,0.9532,0.04679999999999995,3.0139413391167738,0.0002306228,4.8424663e-05,0.0,0.25,2.871903,2.8487854,2.8927631,-6.121249,15.06577,0.20143887,0.031106412,0.11510791366906471,0.018950995405819335,1.953049,0.14222115,True,12 vs Rest,12,Rest
Ccnb2,0.9524,0.047599999999999976,2.996152153791112,0.00024786108,8.824018e-05,0.0,0.25,2.1357899,2.165699,1.8526584,-5.832094,9.796743,0.21582738,0.13227406,0.17266187050359716,0.05551301684532947,3.9443393,0.6312586,True,12 vs Rest,12,Rest
Krt16,0.9518,0.04820000000000002,2.982995710668006,0.0007031196,0.0001525578,0.0,0.25,2.261003,2.2046924,1.9847745,-6.112398,11.806703,0.6618704,0.33107004,0.27338129496402896,0.12978560490045513,5.6191387,1.2847247,True,12 vs Rest,12,Rest
Cdc20,0.9504,0.04959999999999998,2.9528919237865017,0.00031889006,0.000100085796,0.0,0.25,2.259281,2.2304368,2.462644,-7.2062483,11.074257,0.21582739,0.15409622,0.17266187050359716,0.05733154670750406,3.9572713,0.71901083,True,12 vs Rest,12,Rest
Hist1h1b,0.95,0.050000000000000044,2.9444387896927755,0.00040038928,0.00018082655,0.0,0.25,2.1998048,2.2753239,2.5414214,-10.011344,11.541579,0.16546763,0.39452726,0.1510791366906475,0.07513399693721226,2.5813239,1.432131,True,12 vs Rest,12,Rest
Il22,0.95,0.050000000000000044,2.9444387896927755,0.00028226417,0.00014199225,0.0,0.25,1.5223199,1.2751923,3.94705,-11.300125,16.900982,0.17266189,0.08460953,0.10071942446043163,0.017228177641653936,1.6769112,0.24706641,True,12 vs Rest,12,Rest
Cdca3,0.9498,0.05020000000000002,2.9402362207427024,0.0002435973,7.575112e-05,0.0,0.25,2.51337,2.467556,2.3387437,-6.970994,10.219863,0.17266189,0.106144674,0.14388489208633093,0.05666156202143974,2.1219752,0.5269171,True,12 vs Rest,12,Rest
Aldh3b2,0.9494,0.05059999999999998,2.931878442728327,0.000102673235,6.2828854e-05,0.0,0.25,2.8951607,2.4580011,3.6391745,-7.707982,18.073097,0.15827338,0.033307813,0.10071942446043163,0.02029096477794798,1.7193193,0.18232141,True,12 vs Rest,12,Rest
Prr11,0.9492,0.050799999999999956,2.9277229836619862,0.0007815377,0.00013934418,0.0,0.25,2.4544697,2.4429216,2.2711499,-5.3102856,13.089547,0.27338138,0.09762639,0.13669064748201437,0.07733537519142344,5.336747,0.39549035,True,12 vs Rest,12,Rest
Krt78,0.9492,0.050799999999999956,2.9277229836619862,0.0002492676,7.930905e-05,0.0,0.25,2.2286615,2.2899303,2.4824395,-8.484828,12.656488,0.27338135,0.08068539,0.17266187050359716,0.03436064318529874,2.8095033,0.33479634,True,12 vs Rest,12,Rest
Hmgb2,0.949,0.051000000000000045,2.9235829803445967,0.005468725,0.0017313496,0.0,0.25,2.0696433,2.1541939,1.7126231,-5.0326953,8.189161,4.194246,4.335565,0.7841726618705024,0.6515122511485057,57.11439,19.055986,True,12 vs Rest,12,Rest
Stmn1,0.949,0.051000000000000045,2.9235829803445967,0.0019511528,0.0007049232,0.0,0.25,2.3047287,2.3647761,2.3138351,-6.0693636,9.009284,1.2733814,1.4232644,0.43165467625899323,0.3014931087289275,19.41533,7.0988336,True,12 vs Rest,12,Rest
Hist1h2ap,0.9482,0.05179999999999996,2.907175118698705,0.0031154251,0.0011159211,0.0,0.25,2.0142322,2.0887108,2.1211238,-8.658276,9.3703575,1.6043167,2.2956629,0.4748201438848926,0.4145290964777713,24.99917,10.224773,True,12 vs Rest,12,Rest
Nrarp,0.9476,0.0524,2.8950257006709337,0.00018809005,5.8944475e-05,0.0,0.25,2.0547245,2.0327263,1.8356439,-4.6426306,8.566773,0.1438849,0.06336179,0.1294964028776978,0.04795176110260355,1.5767713,0.31002614,True,12 vs Rest,12,Rest
Gsta4,0.946,0.05400000000000005,2.8632583478732596,0.00041886067,0.00021316555,0.0,0.25,2.0457087,2.0524073,2.533775,-8.565821,11.290013,0.43165478,0.33193052,0.23021582733812962,0.08709800918836,5.417887,1.747496,True,12 vs Rest,12,Rest
Slc2a3,0.9452,0.05479999999999996,2.8477061794568197,0.00018390632,0.000110706445,0.0,0.25,2.6539807,2.2317715,3.537244,-6.7056723,19.881508,0.13669065,0.03512634,0.11510791366906471,0.007369831546707491,3.2175102,0.107744515,True,12 vs Rest,12,Rest
Cyp2g1,0.945,0.05500000000000005,2.843851571025116,0.0004597555,0.00014547614,0.0,0.25,2.5671282,2.5357022,2.1137924,-4.9773645,9.606522,0.33093536,0.1341883,0.25899280575539585,0.05982006125574297,5.3337345,0.6867598,True,12 vs Rest,12,Rest
Spc24,0.9444,0.05559999999999998,2.8323664346874557,0.00030099537,9.664836e-05,0.0,0.25,2.0961773,2.152945,2.0202243,-5.3053503,9.359096,0.19424464,0.16309303,0.18705035971223027,0.08614088820826818,3.6058118,0.81692773,True,12 vs Rest,12,Rest
Hmmr,0.943,0.05700000000000005,2.806014849964779,0.00027800776,0.00011085756,0.0,0.25,2.1546962,2.0793595,2.3980005,-7.205535,11.95711,0.21582736,0.18386267,0.15827338129496404,0.04910030627871382,3.2498486,0.7683418,True,12 vs Rest,12,Rest
