,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Adig,0.9954,0.0046000000000000485,5.377086199064927,0.00057681423,1.3207289e-05,0.0,0.25,6.4764404,6.3673615,2.9456894,-3.9023552,24.223988,0.2948718,0.01065754,0.2564102564102565,0.005614235417261404,4.4085712,0.040812008,True,14 vs Rest,14,Rest
Apoc3,0.9918,0.008199999999999985,4.795386110356055,0.0058233715,0.00017944202,0.0,0.25,6.148525,6.1561794,3.0868516,-5.198418,15.796497,3.8974364,0.37862888,0.5000000000000002,0.059758302407460405,52.45578,1.5660833,True,14 vs Rest,14,Rest
Ly6g6c,0.9912,0.00880000000000003,4.724163482556559,0.0015221109,8.389129e-05,0.0,0.25,5.7787995,5.73882,3.0234528,-4.6783648,17.921995,0.9487182,0.15710364,0.35897435897435914,0.03006946426872211,15.755007,0.5779372,True,14 vs Rest,14,Rest
Mmp7,0.9876,0.012399999999999967,4.3775804885343055,0.00083935406,8.801659e-05,0.0,0.25,4.896319,4.751713,2.7823353,-4.4378653,19.995329,0.51282054,0.075268775,0.3076923076923078,0.026548672566371737,7.4833965,0.34153292,True,14 vs Rest,14,Rest
Akr1c18,0.9868,0.01319999999999999,4.314249807621173,0.00065211084,1.1252964e-05,0.0,0.25,6.3121347,6.3472476,3.5641286,-6.5948954,18.307552,0.3846154,0.0061851735,0.26923076923076933,0.0038062612998382385,4.7787485,0.023176277,True,14 vs Rest,14,Rest
Apoa1,0.9862,0.013800000000000034,4.269189867129377,0.0017249418,0.0001289211,0.0,0.25,5.0497675,5.0549955,2.93102,-6.0355377,17.573874,1.371795,0.10771734,0.4230769230769233,0.02426491578646879,17.878757,0.5883515,True,14 vs Rest,14,Rest
Krt14,0.9852,0.014800000000000035,4.198216819951087,0.004436684,0.0007077031,0.0,0.25,3.3522415,3.2617855,1.710491,-2.9651275,9.829819,5.2051287,1.3925735,0.9743589743589729,0.4030830716528897,69.65895,7.1358314,True,14 vs Rest,14,Rest
Cyp2g1,0.9844,0.015599999999999947,4.14476077339445,0.0013064594,0.00014747027,0.0,0.25,3.9998848,3.9390707,2.1142788,-2.807475,10.625567,0.42307693,0.1346468,0.3076923076923078,0.06061471119992401,6.806881,0.7027991,True,14 vs Rest,14,Rest
Rbp1,0.9842,0.015800000000000036,4.131818565648299,0.00048730703,8.10979e-05,0.0,0.25,4.4720745,4.284036,2.6406965,-4.5016747,13.405687,0.30769232,0.10686087,0.2564102564102565,0.03825292606337433,4.563233,0.5671195,True,14 vs Rest,14,Rest
Ctsd,0.983,0.017000000000000015,4.057395198028768,0.001180816,0.00017184259,0.0,0.25,3.1546896,3.1803637,1.5499197,-3.6657877,8.500336,1.3076929,0.3077391,0.5384615384615385,0.1596726615282072,17.641655,1.4781375,True,14 vs Rest,14,Rest
Elovl3,0.9828,0.017199999999999993,4.045495685607447,0.00068141555,8.679125e-06,0.0,0.25,7.5361624,7.4359927,5.321603,-8.006026,32.04875,0.42307693,0.009705972,0.24358974358974367,0.0023789133123988974,6.217747,0.03889283,True,14 vs Rest,14,Rest
Gsta1,0.9828,0.017199999999999993,4.045495685607447,0.00045400005,9.3994924e-05,0.0,0.25,4.049464,3.8261924,2.5668483,-4.768445,22.971897,0.32051283,0.13635941,0.23076923076923084,0.03035493386620998,3.8745055,0.54808885,True,14 vs Rest,14,Rest
Cst6,0.9804,0.01959999999999995,3.9124305854134556,0.028057538,0.0019653328,0.0,0.25,4.035987,4.045762,2.2629197,-4.2354345,12.499243,35.076923,4.403321,0.9871794871794857,0.5902559710724236,465.0275,20.12621,True,14 vs Rest,14,Rest
Hsd17b2,0.9798,0.020199999999999996,3.8816653799540974,0.0002625602,3.4230037e-05,0.0,0.25,4.466521,4.506377,2.65621,-5.434822,14.444811,0.15384616,0.017889451,0.14102564102564102,0.012275192691978328,1.9756861,0.16280991,True,14 vs Rest,14,Rest
Gm19510,0.979,0.02100000000000002,3.842008738831228,0.00018724911,3.4104833e-05,0.0,0.25,3.9749675,3.961226,2.5691988,-4.1294804,15.054975,0.20512821,0.033495117,0.19230769230769235,0.015986297459320613,2.2916415,0.1528325,True,14 vs Rest,14,Rest
Camp,0.977,0.02300000000000002,3.7489920115665325,0.00053865125,4.4817145e-05,0.0,0.25,3.9959555,3.9189653,2.6751246,-5.5290885,13.999466,0.3974359,0.031877484,0.24358974358974367,0.016937862784280174,5.8742023,0.1579626,True,14 vs Rest,14,Rest
Ccl20,0.9768,0.0232,3.740129223327351,0.0016151111,0.00038919793,0.0,0.25,4.0798206,4.202961,2.7098484,-6.1718535,16.950825,1.1153849,0.68283886,0.512820512820513,0.08250071367399245,14.615929,3.3361247,True,14 vs Rest,14,Rest
Slurp1,0.9764,0.023599999999999954,3.722625213000223,0.00024059959,6.145714e-05,0.0,0.25,4.4730735,4.4829836,3.1725225,-7.249563,21.879293,0.15384616,0.04891046,0.14102564102564102,0.011704253497002591,2.6771462,0.23990732,True,14 vs Rest,14,Rest
Degs2,0.9754,0.024599999999999955,3.6801008040858587,0.0002130245,4.4027707e-05,0.0,0.25,2.9594998,2.9248395,1.8052298,-3.9749975,9.466899,0.26923078,0.055190682,0.24358974358974367,0.039680274050813674,3.338319,0.28130466,True,14 vs Rest,14,Rest
Cebpb,0.9726,0.02739999999999998,3.569429529893944,0.0009989183,0.00033704104,0.0,0.25,1.772601,1.7386103,0.94021326,-1.9722881,6.8313217,1.0512825,0.6935845,0.5897435897435896,0.3454182129603277,15.399552,3.3235488,True,14 vs Rest,14,Rest
Serpina7,0.9722,0.027800000000000047,3.5545251744885458,0.0011481318,0.00024879887,0.0,0.25,3.5955122,3.498169,2.4318616,-3.7102633,12.310431,0.8461541,0.19193129,0.48717948717948745,0.056618136835093855,12.248593,0.8904606,True,14 vs Rest,14,Rest
Crabp2,0.972,0.028000000000000025,3.5471509474305067,0.0001663901,5.8122754e-05,0.0,0.25,3.3975172,3.3187504,2.5925126,-6.5589485,13.384417,0.115384616,0.06565793,0.10256410256410255,0.02502616804643644,1.3438652,0.26818505,True,14 vs Rest,14,Rest
Cers4,0.971,0.029000000000000026,3.5110303037759842,0.0002156503,4.3630895e-05,0.0,0.25,2.8410704,2.9066553,1.5708449,-3.725562,12.393499,0.17948718,0.04557994,0.14102564102564102,0.033875725568560354,2.2817037,0.19850752,True,14 vs Rest,14,Rest
Apoe,0.9702,0.02980000000000005,3.4829935170364954,0.0020145373,0.0005734042,0.0,0.25,3.0328724,2.9883108,2.1349127,-4.9419847,9.7227955,0.74358994,0.7523968,0.32051282051282065,0.15206013892853126,11.440781,4.2646356,True,14 vs Rest,14,Rest
Cyp3a25,0.9696,0.030399999999999983,3.4624406882690915,0.00023075427,1.4696559e-05,0.0,0.25,5.396671,5.2447433,4.936276,-8.107061,28.444218,0.15384616,0.0058045476,0.14102564102564102,0.0023789133123988974,2.037666,0.019877778,True,14 vs Rest,14,Rest
Cidea,0.9684,0.03159999999999996,3.4224877983417037,0.00059391663,3.441218e-05,0.0,0.25,4.264417,4.269817,3.5437076,-7.023675,18.106316,0.43589744,0.0115139475,0.294871794871795,0.006756113807212877,7.229119,0.056760713,True,14 vs Rest,14,Rest
Hck,0.9684,0.03159999999999996,3.4224877983417037,0.00033370362,0.00013928671,0.0,0.25,2.7911394,2.8563042,2.18092,-6.363509,10.140474,0.25641027,0.17442232,0.17948717948717952,0.05186031021029605,2.6998289,0.8851075,True,14 vs Rest,14,Rest
Lgals3,0.968,0.03200000000000003,3.409495882307477,0.0013309462,0.00010073204,0.0,0.25,3.4990435,3.5333214,2.1893063,-3.5377817,11.826822,1.0256414,0.09487111,0.4615384615384618,0.05871158055000489,14.535828,0.45786688,True,14 vs Rest,14,Rest
Trpm5,0.967,0.03300000000000003,3.377690641297818,0.00047547012,0.00019125307,0.0,0.25,2.637488,2.753468,2.0439723,-5.491846,8.783839,0.41025642,0.32448503,0.3333333333333335,0.09782091540584026,4.638141,1.7113879,True,14 vs Rest,14,Rest
